survtype,countryname,yearweek,indicator,age,value
primary care syndromic,Slovakia,2023-W16,ARIconsultationrate,0-4,5054.7
primary care syndromic,Slovakia,2023-W16,ARIconsultationrate,15-64,1085
primary care syndromic,Slovakia,2023-W16,ARIconsultationrate,5-14,3531.2
primary care syndromic,Slovakia,2023-W16,ARIconsultationrate,65+,748
primary care syndromic,Slovakia,2023-W16,ARIconsultationrate,total,1587.2
primary care syndromic,Slovakia,2023-W15,ARIconsultationrate,0-4,4476.1
primary care syndromic,Slovakia,2023-W15,ARIconsultationrate,15-64,1033.2
primary care syndromic,Slovakia,2023-W15,ARIconsultationrate,5-14,3214.5
primary care syndromic,Slovakia,2023-W15,ARIconsultationrate,65+,749.6
primary care syndromic,Slovakia,2023-W15,ARIconsultationrate,total,1476.4
primary care syndromic,Slovakia,2023-W14,ARIconsultationrate,0-4,4930.2
primary care syndromic,Slovakia,2023-W14,ARIconsultationrate,15-64,986.3
primary care syndromic,Slovakia,2023-W14,ARIconsultationrate,5-14,3440.2
primary care syndromic,Slovakia,2023-W14,ARIconsultationrate,65+,688.4
primary care syndromic,Slovakia,2023-W14,ARIconsultationrate,total,1494.5
primary care syndromic,Slovakia,2023-W13,ARIconsultationrate,0-4,5940.3
primary care syndromic,Slovakia,2023-W13,ARIconsultationrate,15-64,1273
primary care syndromic,Slovakia,2023-W13,ARIconsultationrate,5-14,4502.7
primary care syndromic,Slovakia,2023-W13,ARIconsultationrate,65+,860.9
primary care syndromic,Slovakia,2023-W13,ARIconsultationrate,total,1905.6
primary care syndromic,Slovakia,2023-W12,ARIconsultationrate,0-4,6014.7
primary care syndromic,Slovakia,2023-W12,ARIconsultationrate,15-64,1285.7
primary care syndromic,Slovakia,2023-W12,ARIconsultationrate,5-14,4356.2
primary care syndromic,Slovakia,2023-W12,ARIconsultationrate,65+,838
primary care syndromic,Slovakia,2023-W12,ARIconsultationrate,total,1867.2
primary care syndromic,Slovakia,2023-W11,ARIconsultationrate,0-4,5946
primary care syndromic,Slovakia,2023-W11,ARIconsultationrate,15-64,1344.8
primary care syndromic,Slovakia,2023-W11,ARIconsultationrate,5-14,4176.7
primary care syndromic,Slovakia,2023-W11,ARIconsultationrate,65+,935.1
primary care syndromic,Slovakia,2023-W10,ARIconsultationrate,0-4,5797.4
primary care syndromic,Slovakia,2023-W10,ARIconsultationrate,15-64,1315
primary care syndromic,Slovakia,2023-W10,ARIconsultationrate,5-14,3642.6
primary care syndromic,Slovakia,2023-W10,ARIconsultationrate,65+,914.5
primary care syndromic,Slovakia,2023-W10,ARIconsultationrate,total,1830.9
primary care syndromic,Slovakia,2023-W09,ARIconsultationrate,0-4,6190.8
primary care syndromic,Slovakia,2023-W09,ARIconsultationrate,15-64,1446.6
primary care syndromic,Slovakia,2023-W09,ARIconsultationrate,5-14,4423.8
primary care syndromic,Slovakia,2023-W09,ARIconsultationrate,65+,994.1
primary care syndromic,Slovakia,2023-W09,ARIconsultationrate,total,2033.3
primary care syndromic,Slovakia,2023-W08,ARIconsultationrate,0-4,6453.2
primary care syndromic,Slovakia,2023-W08,ARIconsultationrate,15-64,1526.3
primary care syndromic,Slovakia,2023-W08,ARIconsultationrate,5-14,4815.6
primary care syndromic,Slovakia,2023-W08,ARIconsultationrate,65+,1004.1
primary care syndromic,Slovakia,2023-W08,ARIconsultationrate,total,2137.8
primary care syndromic,Slovakia,2023-W07,ARIconsultationrate,0-4,6883
primary care syndromic,Slovakia,2023-W07,ARIconsultationrate,15-64,1462.4
primary care syndromic,Slovakia,2023-W07,ARIconsultationrate,5-14,5042.5
primary care syndromic,Slovakia,2023-W07,ARIconsultationrate,65+,943.4
primary care syndromic,Slovakia,2023-W07,ARIconsultationrate,total,2132.5
primary care syndromic,Slovakia,2023-W06,ARIconsultationrate,0-4,7002.1
primary care syndromic,Slovakia,2023-W06,ARIconsultationrate,15-64,1382.7
primary care syndromic,Slovakia,2023-W06,ARIconsultationrate,5-14,4820.7
primary care syndromic,Slovakia,2023-W06,ARIconsultationrate,65+,852
primary care syndromic,Slovakia,2023-W06,ARIconsultationrate,total,2085.2
primary care syndromic,Slovakia,2023-W05,ARIconsultationrate,0-4,6056.8
primary care syndromic,Slovakia,2023-W05,ARIconsultationrate,15-64,1293.3
primary care syndromic,Slovakia,2023-W05,ARIconsultationrate,5-14,4467
primary care syndromic,Slovakia,2023-W05,ARIconsultationrate,65+,793.6
primary care syndromic,Slovakia,2023-W05,ARIconsultationrate,total,1882.6
primary care syndromic,Slovakia,2023-W04,ARIconsultationrate,0-4,5904.2
primary care syndromic,Slovakia,2023-W04,ARIconsultationrate,15-64,1252.8
primary care syndromic,Slovakia,2023-W04,ARIconsultationrate,5-14,4111.8
primary care syndromic,Slovakia,2023-W04,ARIconsultationrate,65+,812.6
primary care syndromic,Slovakia,2023-W04,ARIconsultationrate,total,1816.7
primary care syndromic,Slovakia,2023-W03,ARIconsultationrate,0-4,5126.1
primary care syndromic,Slovakia,2023-W03,ARIconsultationrate,15-64,1288.2
primary care syndromic,Slovakia,2023-W03,ARIconsultationrate,5-14,3443.9
primary care syndromic,Slovakia,2023-W03,ARIconsultationrate,65+,868.6
primary care syndromic,Slovakia,2023-W03,ARIconsultationrate,total,1724.2
primary care syndromic,Slovakia,2023-W02,ARIconsultationrate,0-4,5121.7
primary care syndromic,Slovakia,2023-W02,ARIconsultationrate,15-64,1544.3
primary care syndromic,Slovakia,2023-W02,ARIconsultationrate,5-14,3409.8
primary care syndromic,Slovakia,2023-W02,ARIconsultationrate,65+,1238.9
primary care syndromic,Slovakia,2023-W02,ARIconsultationrate,total,1945.2
primary care syndromic,Slovakia,2023-W01,ARIconsultationrate,0-4,6074
primary care syndromic,Slovakia,2023-W01,ARIconsultationrate,15-64,1657.6
primary care syndromic,Slovakia,2023-W01,ARIconsultationrate,5-14,3377.7
primary care syndromic,Slovakia,2023-W01,ARIconsultationrate,65+,1404.8
primary care syndromic,Slovakia,2023-W01,ARIconsultationrate,total,2121.5
primary care syndromic,Slovakia,2022-W52,ARIconsultationrate,0-4,6801.5
primary care syndromic,Slovakia,2022-W52,ARIconsultationrate,15-64,1606.4
primary care syndromic,Slovakia,2022-W52,ARIconsultationrate,5-14,4235.8
primary care syndromic,Slovakia,2022-W52,ARIconsultationrate,65+,1180.9
primary care syndromic,Slovakia,2022-W52,ARIconsultationrate,total,2197.8
primary care syndromic,Slovakia,2022-W51,ARIconsultationrate,0-4,10546.8
primary care syndromic,Slovakia,2022-W51,ARIconsultationrate,15-64,2420.7
primary care syndromic,Slovakia,2022-W51,ARIconsultationrate,5-14,7980
primary care syndromic,Slovakia,2022-W51,ARIconsultationrate,65+,1561.9
primary care syndromic,Slovakia,2022-W51,ARIconsultationrate,total,3500.3
primary care syndromic,Slovakia,2022-W50,ARIconsultationrate,0-4,11558.8
primary care syndromic,Slovakia,2022-W50,ARIconsultationrate,15-64,2226
primary care syndromic,Slovakia,2022-W50,ARIconsultationrate,5-14,9208.8
primary care syndromic,Slovakia,2022-W50,ARIconsultationrate,65+,1170.1
primary care syndromic,Slovakia,2022-W50,ARIconsultationrate,total,3510.7
primary care syndromic,Slovakia,2022-W49,ARIconsultationrate,0-4,9254.5
primary care syndromic,Slovakia,2022-W49,ARIconsultationrate,15-64,1732.1
primary care syndromic,Slovakia,2022-W49,ARIconsultationrate,5-14,7336.6
primary care syndromic,Slovakia,2022-W49,ARIconsultationrate,65+,1024.4
primary care syndromic,Slovakia,2022-W49,ARIconsultationrate,total,2816.8
primary care syndromic,Slovakia,2022-W48,ARIconsultationrate,0-4,6902.7
primary care syndromic,Slovakia,2022-W48,ARIconsultationrate,15-64,1309.6
primary care syndromic,Slovakia,2022-W48,ARIconsultationrate,5-14,4922.3
primary care syndromic,Slovakia,2022-W48,ARIconsultationrate,65+,830.2
primary care syndromic,Slovakia,2022-W48,ARIconsultationrate,total,2029.4
primary care syndromic,Slovakia,2022-W47,ARIconsultationrate,0-4,6236.7
primary care syndromic,Slovakia,2022-W47,ARIconsultationrate,15-64,1103.4
primary care syndromic,Slovakia,2022-W47,ARIconsultationrate,5-14,4103.3
primary care syndromic,Slovakia,2022-W47,ARIconsultationrate,65+,742.1
primary care syndromic,Slovakia,2022-W47,ARIconsultationrate,total,1731.7
primary care syndromic,Slovakia,2022-W46,ARIconsultationrate,0-4,4750.6
primary care syndromic,Slovakia,2022-W46,ARIconsultationrate,15-64,880.5
primary care syndromic,Slovakia,2022-W46,ARIconsultationrate,5-14,3039
primary care syndromic,Slovakia,2022-W46,ARIconsultationrate,65+,640.9
primary care syndromic,Slovakia,2022-W46,ARIconsultationrate,total,1366.6
primary care syndromic,Slovakia,2022-W45,ARIconsultationrate,0-4,55273
primary care syndromic,Slovakia,2022-W45,ARIconsultationrate,15-64,1032.9
primary care syndromic,Slovakia,2022-W45,ARIconsultationrate,5-14,3353.4
primary care syndromic,Slovakia,2022-W45,ARIconsultationrate,total,1581.7
primary care syndromic,Slovakia,2022-W44,ARIconsultationrate,0-4,5281.6
primary care syndromic,Slovakia,2022-W44,ARIconsultationrate,15-64,896.2
primary care syndromic,Slovakia,2022-W44,ARIconsultationrate,5-14,2909.9
primary care syndromic,Slovakia,2022-W44,ARIconsultationrate,65+,677.7
primary care syndromic,Slovakia,2022-W44,ARIconsultationrate,total,1421.9
primary care syndromic,Slovakia,2022-W43,ARIconsultationrate,0-4,5752.5
primary care syndromic,Slovakia,2022-W43,ARIconsultationrate,15-64,1064.9
primary care syndromic,Slovakia,2022-W43,ARIconsultationrate,5-14,3541.9
primary care syndromic,Slovakia,2022-W43,ARIconsultationrate,65+,750
primary care syndromic,Slovakia,2022-W43,ARIconsultationrate,total,1638.2
primary care syndromic,Slovakia,2022-W42,ARIconsultationrate,0-4,5794.3
primary care syndromic,Slovakia,2022-W42,ARIconsultationrate,15-64,1192.9
primary care syndromic,Slovakia,2022-W42,ARIconsultationrate,5-14,3688.7
primary care syndromic,Slovakia,2022-W42,ARIconsultationrate,65+,893.4
primary care syndromic,Slovakia,2022-W42,ARIconsultationrate,total,1755.6
primary care syndromic,Slovakia,2022-W41,ARIconsultationrate,0-4,5886.8
primary care syndromic,Slovakia,2022-W41,ARIconsultationrate,15-64,1262.9
primary care syndromic,Slovakia,2022-W41,ARIconsultationrate,5-14,3762.9
primary care syndromic,Slovakia,2022-W41,ARIconsultationrate,65+,934.8
primary care syndromic,Slovakia,2022-W41,ARIconsultationrate,total,1810.1
primary care syndromic,Slovakia,2022-W40,ARIconsultationrate,0-4,5689.8
primary care syndromic,Slovakia,2022-W40,ARIconsultationrate,15-64,1352.5
primary care syndromic,Slovakia,2022-W40,ARIconsultationrate,5-14,3909.8
primary care syndromic,Slovakia,2022-W40,ARIconsultationrate,65+,907.4
primary care syndromic,Slovakia,2022-W40,ARIconsultationrate,total,1865.8
primary care syndromic,Slovakia,2022-W39,ARIconsultationrate,0-4,5285.2
primary care syndromic,Slovakia,2022-W39,ARIconsultationrate,15-64,1345.1
primary care syndromic,Slovakia,2022-W39,ARIconsultationrate,5-14,4228.7
primary care syndromic,Slovakia,2022-W39,ARIconsultationrate,65+,803.7
primary care syndromic,Slovakia,2022-W39,ARIconsultationrate,total,1842.7
primary care syndromic,Slovakia,2022-W38,ARIconsultationrate,0-4,4782
primary care syndromic,Slovakia,2022-W38,ARIconsultationrate,15-64,1091.9
primary care syndromic,Slovakia,2022-W38,ARIconsultationrate,5-14,3924.9
primary care syndromic,Slovakia,2022-W38,ARIconsultationrate,65+,630.9
primary care syndromic,Slovakia,2022-W38,ARIconsultationrate,total,1578.2
primary care syndromic,Slovakia,2022-W37,ARIconsultationrate,0-4,3196.5
primary care syndromic,Slovakia,2022-W37,ARIconsultationrate,15-64,607.3
primary care syndromic,Slovakia,2022-W37,ARIconsultationrate,5-14,2091.9
primary care syndromic,Slovakia,2022-W37,ARIconsultationrate,65+,422.8
primary care syndromic,Slovakia,2022-W37,ARIconsultationrate,total,928.1
primary care syndromic,Slovakia,2022-W36,ARIconsultationrate,0-4,2292.3
primary care syndromic,Slovakia,2022-W36,ARIconsultationrate,15-64,584.4
primary care syndromic,Slovakia,2022-W36,ARIconsultationrate,5-14,1308.5
primary care syndromic,Slovakia,2022-W36,ARIconsultationrate,65+,471
primary care syndromic,Slovakia,2022-W36,ARIconsultationrate,total,770.3
primary care syndromic,Slovakia,2022-W35,ARIconsultationrate,0-4,1741.7
primary care syndromic,Slovakia,2022-W35,ARIconsultationrate,15-64,436.7
primary care syndromic,Slovakia,2022-W35,ARIconsultationrate,5-14,911.2
primary care syndromic,Slovakia,2022-W35,ARIconsultationrate,65+,316.2
primary care syndromic,Slovakia,2022-W35,ARIconsultationrate,total,562.9
primary care syndromic,Slovakia,2022-W34,ARIconsultationrate,0-4,2081.8
primary care syndromic,Slovakia,2022-W34,ARIconsultationrate,15-64,564.3
primary care syndromic,Slovakia,2022-W34,ARIconsultationrate,5-14,1160
primary care syndromic,Slovakia,2022-W34,ARIconsultationrate,65+,437.6
primary care syndromic,Slovakia,2022-W34,ARIconsultationrate,total,711
primary care syndromic,Slovakia,2022-W33,ARIconsultationrate,0-4,2040.7
primary care syndromic,Slovakia,2022-W33,ARIconsultationrate,15-64,574.4
primary care syndromic,Slovakia,2022-W33,ARIconsultationrate,5-14,1205.5
primary care syndromic,Slovakia,2022-W33,ARIconsultationrate,65+,410.9
primary care syndromic,Slovakia,2022-W33,ARIconsultationrate,total,713.1
primary care syndromic,Slovakia,2022-W32,ARIconsultationrate,0-4,2460.4
primary care syndromic,Slovakia,2022-W32,ARIconsultationrate,15-64,653.8
primary care syndromic,Slovakia,2022-W32,ARIconsultationrate,5-14,1291.8
primary care syndromic,Slovakia,2022-W32,ARIconsultationrate,65+,510.3
primary care syndromic,Slovakia,2022-W32,ARIconsultationrate,total,822.9
primary care syndromic,Slovakia,2022-W31,ARIconsultationrate,0-4,2301.8
primary care syndromic,Slovakia,2022-W31,ARIconsultationrate,15-64,650.6
primary care syndromic,Slovakia,2022-W31,ARIconsultationrate,5-14,1275.5
primary care syndromic,Slovakia,2022-W31,ARIconsultationrate,65+,500.4
primary care syndromic,Slovakia,2022-W31,ARIconsultationrate,total,805.6
primary care syndromic,Slovakia,2022-W30,ARIconsultationrate,0-4,2631
primary care syndromic,Slovakia,2022-W30,ARIconsultationrate,15-64,702.2
primary care syndromic,Slovakia,2022-W30,ARIconsultationrate,5-14,1346.8
primary care syndromic,Slovakia,2022-W30,ARIconsultationrate,65+,517
primary care syndromic,Slovakia,2022-W30,ARIconsultationrate,total,871
primary care syndromic,Slovakia,2022-W29,ARIconsultationrate,0-4,2852.3
primary care syndromic,Slovakia,2022-W29,ARIconsultationrate,15-64,703.3
primary care syndromic,Slovakia,2022-W29,ARIconsultationrate,5-14,1393
primary care syndromic,Slovakia,2022-W29,ARIconsultationrate,65+,493.4
primary care syndromic,Slovakia,2022-W29,ARIconsultationrate,total,888.1
primary care syndromic,Slovakia,2022-W28,ARIconsultationrate,0-4,3137
primary care syndromic,Slovakia,2022-W28,ARIconsultationrate,15-64,680.5
primary care syndromic,Slovakia,2022-W28,ARIconsultationrate,5-14,1596.2
primary care syndromic,Slovakia,2022-W28,ARIconsultationrate,65+,485.1
primary care syndromic,Slovakia,2022-W28,ARIconsultationrate,total,923.9
primary care syndromic,Slovakia,2022-W27,ARIconsultationrate,0-4,3075.2
primary care syndromic,Slovakia,2022-W27,ARIconsultationrate,15-64,569.2
primary care syndromic,Slovakia,2022-W27,ARIconsultationrate,5-14,1614.9
primary care syndromic,Slovakia,2022-W27,ARIconsultationrate,65+,394.1
primary care syndromic,Slovakia,2022-W27,ARIconsultationrate,total,825.6
primary care syndromic,Slovakia,2022-W26,ARIconsultationrate,0-4,3381.1
primary care syndromic,Slovakia,2022-W26,ARIconsultationrate,15-64,623
primary care syndromic,Slovakia,2022-W26,ARIconsultationrate,5-14,1947.2
primary care syndromic,Slovakia,2022-W26,ARIconsultationrate,65+,382.1
primary care syndromic,Slovakia,2022-W26,ARIconsultationrate,total,923.4
primary care syndromic,Slovakia,2022-W25,ARIconsultationrate,0-4,3797.9
primary care syndromic,Slovakia,2022-W25,ARIconsultationrate,15-64,1390.4
primary care syndromic,Slovakia,2022-W25,ARIconsultationrate,5-14,2347.6
primary care syndromic,Slovakia,2022-W25,ARIconsultationrate,65+,370.2
primary care syndromic,Slovakia,2022-W25,ARIconsultationrate,total,1446.2
primary care syndromic,Slovakia,2022-W24,ARIconsultationrate,0-4,3996.5
primary care syndromic,Slovakia,2022-W24,ARIconsultationrate,15-64,646.9
primary care syndromic,Slovakia,2022-W24,ARIconsultationrate,5-14,2659.7
primary care syndromic,Slovakia,2022-W24,ARIconsultationrate,65+,353.1
primary care syndromic,Slovakia,2022-W24,ARIconsultationrate,total,1056.4
primary care syndromic,Slovakia,2022-W23,ARIconsultationrate,0-4,3945.4
primary care syndromic,Slovakia,2022-W23,ARIconsultationrate,15-64,657.3
primary care syndromic,Slovakia,2022-W23,ARIconsultationrate,5-14,2712.7
primary care syndromic,Slovakia,2022-W23,ARIconsultationrate,65+,391.4
primary care syndromic,Slovakia,2022-W23,ARIconsultationrate,total,1071.3
primary care syndromic,Slovakia,2022-W22,ARIconsultationrate,0-4,4273.4
primary care syndromic,Slovakia,2022-W22,ARIconsultationrate,15-64,694
primary care syndromic,Slovakia,2022-W22,ARIconsultationrate,5-14,2733.1
primary care syndromic,Slovakia,2022-W22,ARIconsultationrate,65+,387.6
primary care syndromic,Slovakia,2022-W22,ARIconsultationrate,total,1111.5
primary care syndromic,Slovakia,2022-W21,ARIconsultationrate,0-4,4402.8
primary care syndromic,Slovakia,2022-W21,ARIconsultationrate,15-64,724.2
primary care syndromic,Slovakia,2022-W21,ARIconsultationrate,5-14,2995.6
primary care syndromic,Slovakia,2022-W21,ARIconsultationrate,65+,388.1
primary care syndromic,Slovakia,2022-W21,ARIconsultationrate,total,1188.4
primary care syndromic,Slovakia,2022-W20,ARIconsultationrate,0-4,4521.5
primary care syndromic,Slovakia,2022-W20,ARIconsultationrate,15-64,760.2
primary care syndromic,Slovakia,2022-W20,ARIconsultationrate,5-14,2984.6
primary care syndromic,Slovakia,2022-W20,ARIconsultationrate,65+,442.8
primary care syndromic,Slovakia,2022-W20,ARIconsultationrate,total,1217.7
primary care syndromic,Slovakia,2022-W19,ARIconsultationrate,0-4,4656.5
primary care syndromic,Slovakia,2022-W19,ARIconsultationrate,15-64,819.2
primary care syndromic,Slovakia,2022-W19,ARIconsultationrate,5-14,3329.3
primary care syndromic,Slovakia,2022-W19,ARIconsultationrate,65+,490.6
primary care syndromic,Slovakia,2022-W19,ARIconsultationrate,total,1306.9
primary care syndromic,Slovakia,2022-W18,ARIconsultationrate,0-4,4749
primary care syndromic,Slovakia,2022-W18,ARIconsultationrate,15-64,885.6
primary care syndromic,Slovakia,2022-W18,ARIconsultationrate,5-14,3486.4
primary care syndromic,Slovakia,2022-W18,ARIconsultationrate,65+,549.1
primary care syndromic,Slovakia,2022-W18,ARIconsultationrate,total,1380.7
primary care syndromic,Slovakia,2022-W17,ARIconsultationrate,0-4,4413.5
primary care syndromic,Slovakia,2022-W17,ARIconsultationrate,15-64,910.1
primary care syndromic,Slovakia,2022-W17,ARIconsultationrate,5-14,3164.5
primary care syndromic,Slovakia,2022-W17,ARIconsultationrate,65+,541.9
primary care syndromic,Slovakia,2022-W17,ARIconsultationrate,total,1337.8
